created_at,text,screen_name,profile_image
Tue Feb 16 01:32:49 +0000 2021,@GOP @SenateGOP @HouseGOP WILL SPLINTER  It’s Donald Trump’s party and the Republicans who voted to convict him are about to pay - National Post https://t.co/Dtcp3gi9t7 via @GoogleNews,maryderrickart,https://pbs.twimg.com/profile_images/1307732245919272960/Mfx6PZAY_normal.jpg
Tue Feb 16 01:32:49 +0000 2021,"Amen!  Love President Trump, the best ever 💯🇺🇸❤️ https://t.co/GwusVFEnhk",DCLbeacher444,https://pbs.twimg.com/profile_images/1009946780723744768/BLhpcK-i_normal.jpg
Tue Feb 16 01:32:49 +0000 2021,@NYGovCuomo you are such a great liar.  We all need to learn how to lie like you.  Can’t imagine #trump getting away with your lies. I can see why you got a Grammy #CuomoCoverup,kat13621456,https://pbs.twimg.com/profile_images/1304615501470019584/jCYInCZB_normal.jpg
Tue Feb 16 01:32:49 +0000 2021,"@MikeSington Never ending nightmare, but we’re unfortunately awake😎 Which is worse for us, the depressed Trump or the happy Trump?😂🤣😂 And, who is Melaina Trump following?😌 She’s following only one person😉",HappyKarma,https://pbs.twimg.com/profile_images/1353042637964468225/ir0pp4E__normal.jpg
Tue Feb 16 01:32:49 +0000 2021,@RealDonalDrumpf Biden will become the best president in history..,Ashley45314613,https://pbs.twimg.com/profile_images/1353486919418699776/PmX_biLn_normal.jpg
Tue Feb 16 01:32:48 +0000 2021,Ted is a piece of 💩.  Why did they not ask him about the doctoring the evidence.  I heard the full conversation between trump and Georgia Sec of State. Such a liar.  Trump did not ask him to magically make up a number he needed. https://t.co/mAXls4rEiR,boogiheaven,https://pbs.twimg.com/profile_images/1360393842571182080/48n4Ltn6_normal.jpg
Tue Feb 16 01:32:48 +0000 2021,"Broadway Stars Sing ""Seasons of Love"" + ""Let the Sun Shine"" | Biden-Harr... https://t.co/21blybOdmL via @YouTube 

We, The People...How about Love...",JohnnyLeRose,https://pbs.twimg.com/profile_images/3080896906/7de88fd1b265e0026ce2d9864287dd62_normal.jpeg
Tue Feb 16 01:32:48 +0000 2021,lol imagine even pretending to think that Parler is nonpartisan. They promote themselves as purely anticensorship but actively promote alt-right views and ban anyone to has anything negative to say about Trump and his MAGA cult. https://t.co/XetsnioacL,Kermitron,https://pbs.twimg.com/profile_images/631085528637550593/vB_ZZas9_normal.jpg
Tue Feb 16 01:32:46 +0000 2021,@fake_biden A,colabyrd6250,https://pbs.twimg.com/profile_images/1269048470297591811/mbIUc-CE_normal.jpg
Tue Feb 16 01:32:46 +0000 2021,"@POTUS...Mr. President, why is Reality Winner still being imprisoned. She is a Trump POLITICAL PRISONER!",whsauto12,https://pbs.twimg.com/profile_images/1361166311984930822/oieCPD8I_normal.jpg
Tue Feb 16 01:32:46 +0000 2021,"As Biden pushes for #gun reforms, #Massachusetts advocates say state is 'model' for reduci - Feb 15 @ 8:31 PM ET https://t.co/KOTmIlcmnv",PulpNews,https://pbs.twimg.com/profile_images/1173908179320791040/vuqZqND8_normal.jpg
Tue Feb 16 01:32:46 +0000 2021,@Truth_Gazette Justice that only President Trump can do. https://t.co/vK0wAxrrx8,beatamansubsub,https://pbs.twimg.com/profile_images/1355421786721058820/zj4TXOcG_normal.jpg
Tue Feb 16 01:32:46 +0000 2021,@kaitlancollins Stop talking about him. America has moved on from Trump!,AJCNY,https://pbs.twimg.com/profile_images/1250851580699717634/Noazv7we_normal.jpg
Tue Feb 16 01:32:46 +0000 2021,@DonaldJTrumpJr @SteveSchmidtSES @TheRickWilson @gtconway3d @reedgalen If I remember correctly Trump was friends with   Epstein,Johnblickensta1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:46 +0000 2021,Someone thinks Donnie could be just one of 435 Congressional Reps? Imagine the incompetence of Donald Trump attempting to manage congress and the legislative process. https://t.co/DeHcOYM2Yz,BWiSfull,https://pbs.twimg.com/profile_images/995481695452254210/jWP2ZkGh_normal.jpg
Tue Feb 16 01:32:45 +0000 2021,Don't vote for Trump because: He is a racist and his wife cut the roses and a cheeto,ForPlaut,https://pbs.twimg.com/profile_images/1303603738385424386/5svjDZbK_normal.jpg
Tue Feb 16 01:32:45 +0000 2021,"@NikkiHaley The ""I never knew Trump"" tour has begun for Nikki Haley.

Good luck with this!",thomasjterence,https://pbs.twimg.com/profile_images/733088192350425089/EjaynrWj_normal.jpg
Tue Feb 16 01:32:45 +0000 2021,@BobSaccamano44 @ChrisCuomo Donald Trump claimed in her interview that he knew more about ISIS then the Top Generals who have served this country for decades and requested that we believe him.. this coming from a guy who never laced up a pair of boots are picked up a weapon.,armymom2d,https://pbs.twimg.com/profile_images/1233948909057302530/vyspZyad_normal.jpg
Tue Feb 16 01:32:45 +0000 2021,"@Trump_man_1 課金やばいよー大統領😇
お布施するの辞めたもん😩キリない💦",side4FA,https://pbs.twimg.com/profile_images/1354443598289199110/rgSJPR2t_normal.jpg
Tue Feb 16 01:32:45 +0000 2021,"Trump still has several lawsuits pending which could flip the 2020 election on its head. If a Fed or State Supreme Court rules in favor of Trump in 1 or 2 of these lawsuits, then the US Military would have the legal “cover” it is looking for to make its move to save the Republic.",hoggrandpa,https://pbs.twimg.com/profile_images/1357746798643859458/JkoIxnIS_normal.jpg
Tue Feb 16 01:32:45 +0000 2021,@StellaParton 🤑 That's how Trump gets women. Melania renegotiated her prenup after he was elected. Tells you all you need to know. 🤑,flinthaven,https://pbs.twimg.com/profile_images/442109179294003201/VG0wtalU_normal.jpeg
Tue Feb 16 01:32:44 +0000 2021,https://t.co/kbLENVZR0c,Squirrel_MA,https://pbs.twimg.com/profile_images/1299395699109289984/aqV_-YNH_normal.jpg
Tue Feb 16 01:32:44 +0000 2021,Imagine thinking you’re a martyr for Trump. https://t.co/KLDaA8IyZa,jgumbel,https://pbs.twimg.com/profile_images/1058032688576237569/FATBblwA_normal.jpg
Tue Feb 16 01:32:44 +0000 2021,@shardreicer @Amy_Siskind Trump was Putin's test run.  It ain't over yet.,raymant41,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:44 +0000 2021,@fake_biden I prefer NYS geniune,mwolfers,https://pbs.twimg.com/profile_images/821917846364008448/_kFP3nE3_normal.jpg
Tue Feb 16 01:32:43 +0000 2021,@LOelbracht @Trump @TrumpStore @EricTrump @DonaldJTrumpJr My heartfelt message to you..... BUZZ OFF SHILL!,ClevelandTom3,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:43 +0000 2021,"Happy President's Day to President Trump!
Happy Resident's Day to that senile other guy with dementia who stole his chair with the help of the media and the Deep State.",thetonypearl,https://pbs.twimg.com/profile_images/974982222/Tony___Hulk_Hogan1_normal.jpg
Tue Feb 16 01:32:43 +0000 2021,"@AvaGrace1995 @emm_257 @jacquibassocpa @JackPosobiec I'm pretty sure Biden can spell ""yosemite""",Wojtek3818,https://pbs.twimg.com/profile_images/1295467861708804098/b4LcYtwv_normal.jpg
Tue Feb 16 01:32:43 +0000 2021,@CNN I wonder how many trump supporters will this system.,Sea_Basin,https://pbs.twimg.com/profile_images/658282356822921217/yU5PR2bL_normal.jpg
Tue Feb 16 01:32:43 +0000 2021,"Rep. Dingell: ""I've been in the Donald Trump hate tunnel ... I've had men in front of my house with assault weapons. I too have been threatened with being hung for treason. But you keep going.""

 https://t.co/gEI5TNGi40",New_Narrative,https://pbs.twimg.com/profile_images/1548673665/megaphone-kid-cropped_normal.jpg
Tue Feb 16 01:32:43 +0000 2021,"Texas Interior Secretary #CancelJimJordan B Simone Jalen Johnson #DonaldJTrump trump hillary clinton barney biden #AEWWomensTournament Michael B Jordan Lori Harvey #ItsTypicallyMyFault spaghetti gatekeeping Excalibur john wall king arthur lunar year

https://t.co/ai4IeJu0li",hydolls,https://pbs.twimg.com/profile_images/1292438806969409537/NyAY74ZL_normal.jpg
Tue Feb 16 01:32:43 +0000 2021,"@ForNorton This was prophesized to happen &lt;3 years ago go YT Kim Clement trump prophecies. This has been prophesized from the 90's to 2009 
https://t.co/ShBkPOBjE6",SylveonH,https://pbs.twimg.com/profile_images/1359671572638933002/RtuT2zZj_normal.jpg
Tue Feb 16 01:32:42 +0000 2021,"@reidepstein Sad to be in a cult. Trump is a con man, a grifter, a charlatan, a bully, He’s no Christian, or Pro Life. It was his con. My SIL, a devout Catholic,  no longer speaks to me because of the issue. Biden is Pro Choice, she said. Pro Choice doesn’t mean Pro Abortion! I respect Adam.",Brushworx48,https://pbs.twimg.com/profile_images/758864061731790848/_jzwKRBu_normal.jpg
Tue Feb 16 01:32:42 +0000 2021,"@freethoughtfre1 @P8R1OT My dude, I asked you 4 times to show the 5 states that you claim were runaways for trump then poof mail. I asked you to show one state that backs up your claim of more mail in votes than there were registered voters.  You couldn't, you still can't.  All you do is post",jjv124,https://pbs.twimg.com/profile_images/1171852915344105477/MqPCmpVx_normal.jpg
Tue Feb 16 01:32:42 +0000 2021,@CBSNews I’m unfollowing any org that insists on reporting on Donald Trump,cupofmice,https://pbs.twimg.com/profile_images/1358249537526259713/RjfDBdNK_normal.jpg
Tue Feb 16 01:32:41 +0000 2021,"Still don’t understand why @RepRaskin and House Managers didn’t call witnesses. Why didn’t they want us to know what Trump was doing on January 6th after his mob breached The Capitol and were attacking police officers? @RepSwalwell @katieporteroc It’s not fair, we will never know",DNY892,https://pbs.twimg.com/profile_images/1324899823766532096/VDNNhn6v_normal.jpg
Tue Feb 16 01:32:41 +0000 2021,It’s amazing how much the GOP fears Trump and his supporters. https://t.co/fkg1vyAaeE,TableJimmys,https://pbs.twimg.com/profile_images/1298757472077873152/JFWRiD2Y_normal.jpg
Tue Feb 16 01:32:41 +0000 2021,"@DanScavino @mtgreenee And then I heard they all got an invitation to Mar-A-Lago. Everything was pre-paid by the big man himself, Donald Trump. And then, Donald Trump was so pleased with all his supporters he invited them all to stay for the week on him and to bring friends. What a guy!",Bookieherring,https://pbs.twimg.com/profile_images/1291542976221437952/V3Jk4SOe_normal.jpg
Tue Feb 16 01:32:41 +0000 2021,"Has everyone gotten their socialism card yet? Are we a socialism country now that Biden is president? 
Guess the Republicans and all those treasonous trump supporters were wrong.",paulajo89,https://pbs.twimg.com/profile_images/949756024675737600/9hZLxSkF_normal.jpg
Tue Feb 16 01:32:41 +0000 2021,"@MichaelCollison @shinyslowqueen @AP When I saw Maxine Waters tell people if they see Trump supporters, they should get in their face, confront them, tell them you don’t want them here...that is part of the incitement from the Democrats as well.
So please, open your eyes to what’s really happening here.  😒",JNSmi,https://pbs.twimg.com/profile_images/989872881315336198/DzoiD5XQ_normal.jpg
Tue Feb 16 01:32:41 +0000 2021,"Por que vc acha que só agora o STF resolveu criticar o tweet @Gen_VillasBoas de 2018, o que mudou?

Mudou a geopolítica, mudou quem está sentado na cadeira presidencial da Casa Branca.

Não é que Biden seja aliado do Brasil; é pq Bolsonaro é aliado do inimigo do Biden. 😉",da_goiabeira,https://pbs.twimg.com/profile_images/1073444690622603265/8zMEKp1u_normal.jpg
Tue Feb 16 01:32:41 +0000 2021,"@Paquiderme3 @ruannagoncalv A ignorância é um fator determinante para isso. Negacionistas são bestas ao cubo, gente tosca desinformada e manipulada por Fake News. Assim elegeram Trump e seu lacaio fiel",bodde65,https://pbs.twimg.com/profile_images/1330239346725810176/3mSRt7ZL_normal.jpg
Tue Feb 16 01:32:41 +0000 2021,@DineshDSouza Yea!!🇺🇸✝️🎸👊👊MAGA KAG KAS TRUMP 2021-24-28,BluePatriotNin1,https://pbs.twimg.com/profile_images/1361382032673296384/KgkdWqFB_normal.jpg
Tue Feb 16 01:32:41 +0000 2021,Inside the bureau's evolving strategy to get photos of the Trump supporters who invaded the U.S. Capitol on your social media feed. https://t.co/5bZQVckWVd via @HuffPostPol #HoldThemAccountable,Satyriander,https://pbs.twimg.com/profile_images/550814410566934528/_wUQ_wDT_normal.jpeg
Tue Feb 16 01:32:40 +0000 2021,Biden and his stormtroopers are coming after Florida.,camel_toejockey,https://pbs.twimg.com/profile_images/956482366104637441/m_VMdECE_normal.jpg
Tue Feb 16 01:32:40 +0000 2021,@TexasTribune And yet they asked the Fed'l Govt to help 'em out. Biden said yes vs Kushner/Trump saying no to states of the other persuasion.,mimilu,https://pbs.twimg.com/profile_images/847982764213190656/ShE7ZF8w_normal.jpg
Tue Feb 16 01:32:40 +0000 2021,@fakastler @owptcs @NikkiHaleyfan93 @NickAtNight128 And the two Neocons after Bush and before Trump not only lost the popular vote but never won a Presidential election either. Trump only lost the popular vote in 2016 because of California.,SwitchAtoll,https://pbs.twimg.com/profile_images/1101018960819118080/4mPvDTO2_normal.jpg
Tue Feb 16 01:32:40 +0000 2021,@Carolinaniteowl @DonaldJTrumpJr BOTS FOR tRUMP! https://t.co/4ueu8xY0lN,TierneyCy,https://pbs.twimg.com/profile_images/1181214851676413952/ROStRgzP_normal.jpg
Tue Feb 16 01:32:40 +0000 2021,@jehanh4 @ScottAdamsSays ... and that this is a multi-decade initiative that began before anyone ever heard of Trump and will still be under development long after he is dead.,FGarberson,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:40 +0000 2021,"yes, i am insinuating that Donald J. Trump’s head belongs in a basket from his actions, or lack thereof, on January 6 alone. not to mention his ban on transgender people in the military and his countless other atrocities",aricxkres,https://pbs.twimg.com/profile_images/1359950532014653443/V6gNEsf1_normal.jpg
Tue Feb 16 01:32:39 +0000 2021,"@JoyceHutchens3 Question for 200- ""What is the price of a Trump political endorsement?""",parallaxer,https://pbs.twimg.com/profile_images/1043553647739596800/wFlEro9f_normal.jpg
Tue Feb 16 01:32:39 +0000 2021,@LindseyGrahamSC  is sensing an opening for  @LeaderMcConnell  post.. to lead Trump’s GOP .. https://t.co/KfZPIXdITh,x36689775,https://pbs.twimg.com/profile_images/1296997856419565568/WY_4GrDo_normal.jpg
Tue Feb 16 01:32:39 +0000 2021,@Reaperzhusband @chewyhorror they just have trump supporter vibes to them,zarinastan,https://pbs.twimg.com/profile_images/1355755109129584640/yCeufQYY_normal.jpg
Tue Feb 16 01:32:39 +0000 2021,@MarthaVotesBlue @fake_biden https://t.co/LiQjnDtYrI,xsambob,https://pbs.twimg.com/profile_images/1361208116709220353/xjQg0Zn4_normal.jpg
Tue Feb 16 01:32:39 +0000 2021,"@POTUS You've had 84,000 Covid deaths since you took office. In one month you matched almost a quarter of the deaths Trump had in a year. Are you going to accept responsibility for those or just blame Trump? You claimed to have a plan after all. Forget about that? We didn't.",cjd2015,https://pbs.twimg.com/profile_images/1333201193049464832/X7wz1p6o_normal.jpg
Tue Feb 16 01:32:39 +0000 2021,"trump is no longer president. 
inhale.
exhale.",MonicaLewinsky,https://pbs.twimg.com/profile_images/1148532105141469184/TiACC-8w_normal.jpg
Tue Feb 16 01:32:39 +0000 2021,https://t.co/4LZod1ydJC,EdwardARowe1,https://pbs.twimg.com/profile_images/1307154550583951361/HMQo6U9e_normal.jpg
Tue Feb 16 01:32:39 +0000 2021,@Breaking911 Biden to solve bigger humanitarian crisis than anybody anywhere ever did by giving legal status to 11M illegal immigrants. The border wall doesn't ensure neighborhood immigrants would stop trying options to pour into the US illegally. Immigration policy needed instead of wall.,Jitendr07778918,https://pbs.twimg.com/profile_images/1169829332354650113/AKVVh6Oh_normal.jpg
Tue Feb 16 01:32:39 +0000 2021,@Happygirldeb1 @Michael66312406 @POTUS Trump 2024 https://t.co/LuvbN7NLAp,davidvallee18,https://pbs.twimg.com/profile_images/1120500756606529537/_9LFjEJe_normal.jpg
